id,price,bedrooms,bathrooms,sqm_living,sqm_lot,waterfront
10700,705000,4,2,189.5206243,469.1564474,0
10701,274900,4,1.75,170.9401709,978.075065,0
10702,499950,4,2.5,265.7004831,310.7580825,0
10703,415250,3,1.5,130.0631735,701.4121145,0
10704,222000,3,1,91.97324415,698.6250465,0
10705,375000,3,2,289.8550725,3924.842066,0
10706,300000,3,2.5,152.3597176,530.1932367,0
10707,456700,3,1.75,261.9843924,824.8792271,0
10708,925500,3,2.75,183.0174656,483.0917874,0
10709,375000,5,2.5,263.8424378,1449.089558,0
10710,420000,3,2.5,220.1783724,1428.372352,0
10711,575000,3,2.5,242.4749164,678.27945,0
10712,335000,3,2,124.4890375,181.2523226,0
10713,428000,4,2,120.7729469,668.8963211,0
10714,655000,4,2.5,310.2935712,3180.787811,0
10715,738000,3,3,244.3329617,454.8494983,0
10716,415000,5,1.75,182.088443,348.197696,0
10717,392000,3,1,101.2634708,569.0263842,0
10718,555000,2,1,143.9985136,427.3504274,0
10719,260000,3,2.5,164.4370123,248.6993683,0
10720,392500,3,1,129.1341509,975.4738016,0
10721,912000,3,2.5,276.7558528,1608.416945,0
10722,135000,2,1,77.10888146,706.8933482,0
10723,500000,3,2.75,144.9275362,7203.27016,0
10724,238000,3,1.5,126.3470829,695.6521739,0
10725,251000,4,2,153.2887402,554.998142,0
10726,406500,2,1.75,140.2824229,494.1471572,0
10727,433495,4,2.25,279.6358231,1014.957265,0
10728,265000,3,2.25,140.2824229,564.0096618,0
10729,360000,3,1.75,181.1594203,674.4704571,0
10730,425000,4,1,167.2240803,1159.884801,0
10731,450000,2,2.75,261.0553698,1040.9699,0
10732,449900,3,1.75,163.5079896,767.9301375,0
10733,345000,4,2.5,189.5206243,545.8008175,0
10734,612500,4,2,157.0048309,3283.723523,0
10735,317000,3,1.75,142.1404682,710.7023411,0
10736,585000,3,1.5,168.1531029,360.4607952,0
10737,455000,3,1.75,109.6246748,1327.759197,0
10738,1035000,4,4,379.9702713,4822.370866,0
10739,497000,4,2.25,209.0301003,321.72055,0
10740,226750,3,1.75,99.40542549,586.6778149,0
10741,385000,4,2,169.0821256,659.7918989,0
10742,205000,3,0.75,100.3344482,466.8338907,0
10743,745000,4,2.5,256.4102564,1216.369379,0
10744,371000,4,2.5,236.9007804,443.1438127,0
10745,545000,4,2.5,193.236715,790.040877,0
10746,443000,3,1,118.9149015,507.2463768,0
10747,287000,2,1,88.25715347,589.9293943,0
10748,194000,3,1,97.54738016,703.9204757,0
10749,265000,3,1,167.2240803,710.7023411,0
10750,1135000,4,2.75,356.7447046,929.3942772,0
10751,699950,4,3.25,341.3229283,1188.498699,0
10752,433000,4,1,158.8628763,650.3158677,0
10753,200000,2,1.75,84.5410628,250.1858045,0
10754,289571,3,1.5,124.4890375,2337.421033,0
10755,440000,4,2.75,217.3913043,1025.083612,0
10756,400000,3,1.5,140.2824229,776.6629506,0
10757,589000,4,2.5,244.3329617,1393.534002,0
10758,850000,5,2.25,287.9970271,9072.928279,0
10759,520000,3,1,87.32813081,278.7068004,0
10760,555000,2,2.25,127.2761055,115.942029,0
10761,470000,3,2.5,230.3976217,472.12932,0
10762,207000,2,1.5,99.21962096,107.580825,0
10763,379750,4,2.75,222.0364177,896.5068748,0
10764,709000,4,1.75,201.597919,427.3504274,0
10765,240000,3,2.5,141.2114456,916.3879599,0
10766,445500,4,1.5,205.3140097,975.1950948,0
10767,1308000,5,2.5,297.2872538,730.490524,0
10768,210000,3,1.5,107.7666295,940.6354515,0
10769,603000,4,2.5,248.0490524,547.6588629,0
10770,720000,3,2.5,234.1137124,930.1374954,0
10771,92000,2,1,70.60572278,510.9624675,0
10772,600000,3,1.75,121.7019695,464.5113341,0
10773,725000,4,2.5,255.4812337,1295.986622,0
10774,409950,5,2.25,166.2950576,956.8933482,0
10775,515000,3,2.5,166.2950576,665.8305463,0
10776,495000,4,2.5,222.9654404,1081.382386,0
10777,998000,4,2.25,224.8234857,947.6031215,0
10778,630000,3,1.75,158.8628763,814.4741732,0
10779,410000,3,1.75,185.8045336,694.9089558,0
10780,602000,3,2.25,146.7855816,1075.80825,0
10781,750000,4,2.75,214.6042363,950.5759941,0
10782,711600,4,3,332.5901152,865.4775177,0
10783,1050000,4,4,401.3377926,809.0858417,0
10784,700500,3,2.5,237.829803,3276.198439,0
10785,710000,4,2.5,299.1452991,1729.654404,0
10786,250000,3,2,154.2177629,1215.626161,0
10787,350000,4,1.75,224.8234857,780.3790412,0
10788,475000,7,3.5,266.6295058,2759.104422,0
10789,200000,2,1,77.10888146,668.8963211,0
10790,450000,4,2.25,158.8628763,650.3158677,0
10791,316000,5,2.5,241.5458937,431.1594203,0
10792,310000,1,1,62.24451877,457.0791527,0
10793,392000,3,1.5,139.3534002,1112.504645,0
10794,521000,3,3.25,135.6373096,116.4994426,0
10795,495000,2,2,143.0694909,660.5351171,0
10796,209000,3,1.75,116.1278335,751.0219249,0
10797,809950,4,2,207.172055,919.7324415,0
10798,400000,2,1.75,167.2240803,20881.54961,0
10799,415000,4,2.5,222.9654404,677.4433296,0
10800,411000,4,2,220.1783724,7122.352285,0
10801,825000,2,2,170.0111483,334.4481605,0
10802,436000,3,2.25,137.4953549,128.5767373,0
10803,460000,4,2.5,243.4039391,773.9687848,0
10804,281000,3,1,120.7729469,537.1609067,0
10805,976000,4,1.5,289.8550725,713.4894091,0
10806,485000,4,2.5,222.9654404,962.8390933,0
10807,429000,3,2.5,132.8502415,858.4169454,0
10808,729000,3,2.5,230.3976217,690.0780379,0
10809,625000,3,2.5,211.8171683,441.9360832,0
10810,218500,3,1.75,129.1341509,866.5923449,0
10811,175000,3,1,95.68933482,779.9145299,0
10812,442500,3,1,104.0505388,761.7985879,0
10813,480000,3,2,120.7729469,278.7068004,0
10814,715500,3,2.25,223.894463,898.1791156,0
10815,432500,3,1.75,136.5663322,682.8316611,0
10816,875000,5,4.25,438.4986994,1741.081382,0
10817,605000,5,2.75,270.3455964,1238.573021,0
10818,1688000,4,4,464.5113341,1202.248235,0
10819,318000,3,2.25,157.0048309,1176.328502,0
10820,311300,2,1,92.90226682,671.4975845,0
10821,325000,5,2.75,222.9654404,734.2995169,0
10822,795000,5,3.5,309.3645485,344.2028986,0
10823,558000,4,2.25,191.3786696,962.2816797,0
10824,370000,4,2.5,287.0680045,1732.162765,0
10825,598850,4,2.5,218.320327,673.0769231,0
10826,515700,3,2.5,202.5269417,903.195838,0
10827,458000,3,2.5,173.7272389,465.7190635,0
10828,583500,3,2.25,327.9450019,1207.729469,0
10829,653750,4,2.5,228.5395764,387.0308436,0
10830,299000,3,2.5,153.2887402,438.9632107,0
10831,532000,5,3,323.2998885,5341.78744,0
10832,819000,3,2.75,295.0575994,1244.054255,0
10833,945000,4,2.25,224.8234857,836.1204013,0
10834,608700,4,2.5,209.959123,900.780379,0
10835,812000,4,2,221.107395,568.7476774,0
10836,464000,5,2.5,315.8677072,833.3333333,0
10837,950000,4,2.5,350.2415459,3259.104422,0
10838,700000,4,2.5,248.2348569,399.2010405,0
10839,435000,3,1,109.6246748,391.9546637,0
10840,229500,3,1.5,168.1531029,1337.792642,0
10841,1575000,3,3,242.4749164,2106.280193,1
10842,265000,3,2.25,134.7082869,1248.513564,0
10843,995000,2,2,148.6436269,5989.223337,0
10844,590000,3,2.5,246.1910071,871.4232627,0
10845,740000,4,2.75,231.3266444,1656.726124,0
10846,360000,2,0.75,78.96692679,716.2764771,0
10847,548500,4,2,169.0821256,668.8963211,0
10848,599000,3,1.75,182.088443,444.8160535,0
10849,615000,3,1.75,218.320327,1934.225195,0
10850,292000,3,1.75,122.6309922,613.154961,0
10851,899000,4,2.5,345.5964326,2847.361576,0
10852,500000,3,1.5,205.3140097,603.8647343,0
10853,580000,3,2.5,177.4433296,1073.021182,0
10854,580000,4,2.5,263.8424378,582.3114084,0
10855,594000,3,1,122.6309922,464.5113341,0
10856,500000,3,2.5,226.681531,706.0572278,0
10857,550000,4,2.5,224.8234857,748.4206615,0
10858,275000,3,1.75,109.6246748,581.5681903,0
10859,390000,3,2.25,169.0821256,689.3348198,0
10860,1250000,3,3,349.3125232,789.6692679,0
10861,250000,3,2.25,144.9275362,1425.120773,0
10862,405000,2,2.5,166.2950576,501.6722408,0
10863,213950,3,1,132.8502415,650.3158677,0
10864,232000,3,1.5,129.1341509,1053.511706,0
10865,207000,3,1,91.97324415,1003.344482,0
10866,310000,3,1.75,174.6562616,2819.212189,0
10867,540000,3,2.5,234.1137124,464.5113341,0
10868,750000,4,1.5,191.3786696,371.6090673,0
10869,392500,4,2.5,199.7398737,678.4652546,0
10870,305000,5,2.5,232.255667,1135.2657,0
10871,735000,3,2.5,222.0364177,850.7060572,0
10872,575000,4,2.5,222.9654404,570.1412114,0
10873,175000,2,1,61.3154961,464.5113341,0
10874,291000,4,2.5,146.7855816,616.2207358,0
10875,791500,4,2.5,301.9323671,833.3333333,0
10876,475000,3,2,174.6562616,897.3429952,0
10877,238950,2,1,110.5536975,1059.085842,0
10878,470000,3,3.5,118.9149015,116.7781494,0
10879,420000,4,1.75,221.107395,1423.634337,0
10880,440000,3,2.5,189.5206243,706.5217391,0
10881,656000,4,1.75,133.7792642,399.4797473,0
10882,559950,3,2.5,196.9528056,400.40877,0
10883,600000,2,2,91.97324415,503.1586771,0
10884,255000,3,1,158.8628763,1114.827202,0
10885,210750,4,1.5,170.9401709,657.37644,0
10886,485000,4,1,106.8376068,237.829803,0
10887,390000,3,2.5,209.0301003,750.2787068,0
10888,405000,3,2.5,228.5395764,1170.568562,0
10889,462500,4,1,143.0694909,418.0602007,0
10890,435000,4,2.25,205.3140097,1307.413601,0
10891,440000,3,2.5,133.7792642,504.8309179,0
10892,299950,3,1.75,166.2950576,710.7023411,0
10893,440000,2,1.5,104.0505388,95.13192122,0
10894,312620,3,2.5,117.0568562,1103.400223,0
10895,372500,3,1.5,109.6246748,1144.927536,0
10896,297262,3,2.5,160.7209216,750.2787068,0
10897,735000,4,3,209.0301003,673.0769231,0
10898,430000,3,1.5,143.9985136,467.6700111,0
10899,241000,2,1.75,99.40542549,905.7971014,0
10900,201000,3,1,135.6373096,905.7971014,0
10901,570000,2,1,98.47640282,371.6090673,0
10902,538000,4,1.75,170.9401709,891.8617614,0
10903,729000,3,2.5,226.681531,394.2772204,0
10904,331500,4,1.75,157.9338536,1370.865849,0
10905,110700,2,1,63.17354143,749.1638796,0
10906,245000,3,2,157.9338536,784.8383501,0
10907,427000,3,1.75,185.8045336,660.6280193,0
10908,650500,4,1.75,217.3913043,551.8394649,0
10909,335900,2,1,104.0505388,691.1928651,0
10910,535000,2,2,140.2824229,476.8673356,0
10911,360000,5,2,196.9528056,222.9654404,0
10912,294900,3,2.25,139.3534002,752.5083612,0
10913,460000,2,1,95.68933482,551.2820513,0
10914,1769000,4,3.5,505.3883315,3613.898179,0
10915,463000,2,1,106.8376068,408.769974,0
10916,332000,5,1.5,224.8234857,4046.822742,0
10917,199500,4,2,162.5789669,753.9947975,0
10918,247000,4,2,162.5789669,753.9947975,0
10919,442500,4,2.5,201.597919,1302.86139,0
10920,600000,3,2,235.9717577,22055.18395,0
10921,449000,3,2.5,157.0048309,355.5369751,0
10922,725000,4,1,148.6436269,418.0602007,0
10923,215000,3,1,98.47640282,733.9279078,0
10924,582500,2,1.75,184.875511,608.4169454,0
10925,305000,4,2.25,205.3140097,870.5871423,0
10926,734000,4,2.75,287.0680045,710.7023411,0
10927,300000,3,2,97.54738016,935.7116314,0
10928,525888,5,1.75,236.9007804,6677.257525,0
10929,711000,4,2.5,194.630249,408.769974,0
10930,360000,3,1.75,141.2114456,1141.025641,0
10931,357000,5,2.5,255.4812337,1147.342995,0
10932,235000,3,1.75,111.4827202,860.8324043,0
10933,550000,3,1.75,170.0111483,903.0100334,0
10934,324000,3,1,107.7666295,669.0821256,0
10935,420000,3,2,162.5789669,858.3240431,0
10936,450000,4,2.5,222.9654404,714.6971386,0
10937,825000,5,3.5,384.6153846,628.9483463,0
10938,272000,4,2.25,196.4882943,579.1527313,0
10939,481000,3,2,239.6878484,1454.199182,0
10940,500000,3,1,113.3407655,315.8677072,0
10941,448000,2,1.5,151.4306949,351.1705686,0
10942,480000,2,2,125.4180602,392.047566,0
10943,475000,3,2.5,157.0048309,268.4875511,0
10944,472500,2,2.25,157.9338536,221.3861018,0
10945,291000,4,2.25,175.5852843,707.5436641,0
10946,294000,2,1,78.96692679,487.7369008,0
10947,1013050,4,2.5,230.3976217,1178.743961,0
10948,442500,3,2.5,157.0048309,290.6911929,0
10949,170000,2,1,75.25083612,782.6086957,0
10950,1582500,4,2.5,369.7510219,1514.678558,0
10951,665000,3,2.25,239.6878484,557.4136009,0
10952,1610000,5,4.5,565.3102936,13259.47603,0
10953,675000,2,1.75,198.810851,464.5113341,0
10954,279900,2,1.75,126.3470829,929.0226682,0
10955,875000,4,1.5,167.2240803,301.4678558,0
10956,571000,3,2.5,178.3723523,359.2530658,0
10957,320000,3,1,79.89594946,470.0854701,0
10958,525000,3,2.5,217.3913043,3253.530286,0
10959,1650000,8,2.75,375.3251579,1919.918246,0
10960,137900,3,1.75,107.7666295,472.12932,0
10961,440000,3,2.25,156.0758082,5301.282051,0
10962,360000,3,1,118.9149015,359.5317726,0
10963,271000,4,1.5,167.2240803,889.632107,0
10964,465000,6,3.25,394.834634,2167.038276,0
10965,280000,4,2.5,222.9654404,426.9788183,0
10966,283000,2,1,87.32813081,589.9293943,0
10967,411500,3,1,103.1215162,669.6395392,0
10968,282000,3,2.25,224.8234857,701.2263099,0
10969,535000,3,2.5,171.8691936,139.260498,0
10970,554729,4,2.5,187.662579,404.1248606,0
10971,868000,4,2.5,187.662579,404.1248606,0
10972,427000,3,2.5,170.0111483,6070.234114,0
10973,455000,4,1.75,178.3723523,557.4136009,0
10974,595000,2,1.75,118.9149015,789.6692679,0
10975,400000,4,2.5,290.7840951,486.8078781,0
10976,770000,4,2.5,364.1768859,1153.381643,0
10977,742500,4,2.75,287.9970271,350.5202527,0
10978,1250000,4,2.5,299.1452991,1449.275362,0
10979,375000,3,2,155.1467856,1279.728725,0
10980,1557600,4,2.5,250.8361204,1658.584169,0
10981,545000,4,2,507.3392791,2125.603865,0
10982,1050000,4,3.25,408.769974,1544.500186,0
10983,1565000,3,1.75,203.4559643,789.6692679,0
10984,178000,4,1.5,111.4827202,1037.068004,0
10985,262500,3,1.75,136.5663322,965.2545522,0
10986,730000,3,1.75,153.2887402,464.5113341,0
10987,395000,5,1.75,170.9401709,971.107395,0
10988,355000,3,1,112.4117428,617.8000743,0
10989,299990,3,2.5,173.7272389,793.4782609,0
10990,1125000,4,3.25,361.3898179,39213.67521,0
10991,425000,4,2.25,247.1200297,1040.505388,0
10992,349000,2,1,106.8376068,701.597919,0
10993,554950,4,1.75,161.6499443,447.417317,0
10994,326000,6,3,239.6878484,749.1638796,0
10995,580000,4,1.75,159.7918989,647.993311,0
10996,699000,3,2.5,254.5522111,1714.511334,0
10997,757000,3,2.75,242.4749164,1048.866592,0
10998,335000,3,1.75,130.0631735,735.7859532,0
10999,660000,3,2,238.7588257,2647.714604,0
11000,540000,4,2.75,262.9134151,681.3452248,0
11001,320000,5,2.25,244.3329617,801.2820513,0
11002,280000,3,2.5,146.7855816,735.6001486,0
11003,324000,3,2,143.0694909,1015.514679,0
11004,300000,3,1,196.9528056,718.5990338,0
11005,360000,3,1.75,170.0111483,929.0226682,0
11006,600000,3,2.5,209.959123,943.236715,0
11007,950000,4,1.75,232.255667,8579.245634,0
11008,599950,3,3.25,170.0111483,167.5956893,0
11009,190000,4,1,110.5536975,735.7859532,0
11010,350000,4,1.75,214.6042363,836.3062059,0
11011,522000,3,1,114.2697882,427.3504274,0
11012,850000,3,2.5,273.1326644,1004.180602,0
11013,308000,3,1,93.83128948,817.539948,0
11014,1020000,6,2.25,236.9007804,464.5113341,0
11015,397500,3,1,137.4953549,473.8015608,0
11016,186000,3,1.75,135.6373096,740.1523597,0
11017,436500,5,3,288.9260498,1154.682274,0
11018,710000,3,2,198.810851,457.3578595,0
11019,1378600,5,3.25,320.5128205,590.8584169,0
11020,450000,3,2.25,182.088443,992.3820141,0
11021,375000,4,2.75,175.5852843,486.8078781,0
11022,315000,2,1,193.236715,1361.854329,0
11023,467500,3,1,157.9338536,386.9379413,0
11024,330000,3,1,105.9085842,679.672984,0
11025,665000,3,2.5,291.3415087,5058.528428,0
11026,760000,4,3.25,240.6168711,361.2969156,0
11027,469000,3,1.75,137.4953549,74.32181345,0
11028,408000,3,3,139.3534002,136.845039,0
11029,851000,3,2.75,247.1200297,961.5384615,0
11030,410000,2,2,125.4180602,364.7342995,0
11031,235000,2,1,79.89594946,975.4738016,0
11032,207100,2,1,92.90226682,418.0602007,0
11033,560000,4,2.5,230.3976217,1519.881085,0
11034,903000,3,2.75,358.6027499,1187.848384,0
11035,998500,3,1.75,198.810851,445.9308807,0
11036,268500,4,1.75,169.0821256,1263.470829,0
11037,494950,2,1.75,206.2430323,3065.774805,0
11038,1130000,4,2.5,247.1200297,1040.505388,0
11039,250000,3,2,136.5663322,1123.745819,0
11040,449000,4,1.75,218.320327,5058.528428,0
11041,1225000,3,2.25,276.8487551,715.3474545,0
11042,325000,4,2,173.7272389,715.3474545,0
11043,506000,5,3,225.7525084,743.2181345,0
11044,751000,4,2.5,259.1973244,607.3950204,0
11045,280000,3,2.5,127.2761055,2074.136009,0
11046,1120000,4,2.25,415.2731327,5608.788554,0
11047,580000,3,1.75,189.5206243,7527.03456,0
11048,665000,4,2.25,217.3913043,492.3820141,0
11049,450000,4,2.5,234.1137124,791.0628019,0
11050,389900,4,1,158.8628763,10885.91602,0
11051,427000,3,1,111.4827202,487.9227053,0
11052,265000,3,1.75,123.5600149,1172.240803,0
11053,398000,3,1.5,121.7019695,278.3351914,0
11054,354000,6,3.5,280.5648458,418.0602007,0
11055,339950,4,2.5,209.959123,565.4031958,0
11056,399000,2,1,73.39279078,371.6090673,0
11057,325000,2,2,90.11519881,464.5113341,0
11058,998800,3,2,209.0301003,743.2181345,0
11059,350000,4,2.5,142.1404682,208.8442958,0
11060,1000000,4,1.75,165.3660349,1062.430323,0
11061,561000,3,2.5,196.9528056,490.245262,0
11062,245000,2,1,139.3534002,621.0516537,0
11063,570000,2,1,139.3534002,621.0516537,0
11064,845000,4,3,222.0364177,371.6090673,0
11065,314500,4,2.5,222.0364177,891.8617614,0
11066,650000,3,1.75,271.2746191,870.4942401,0
11067,298000,2,1,78.96692679,464.5113341,0
11068,500000,2,1,86.39910814,297.2872538,0
11069,870000,4,2.5,310.2935712,1137.866964,0
11070,299000,2,1,65.96060944,625.4180602,0
11071,527000,3,2.25,208.1010777,599.219621,0
11072,420000,3,1,98.47640282,709.5875139,0
11073,290000,3,2.5,219.2493497,814.1954664,0
11074,1662000,4,2.75,327.0159792,1783.723523,1
11075,499990,3,1.75,160.7209216,867.1497585,0
11076,315000,3,1.75,108.6956522,371.6090673,0
11077,425000,4,2.25,341.8803419,2440.17094,0
11078,630000,3,2.5,269.4165738,4330.081754,0
11079,365000,3,1.75,119.8439242,669.3608324,0
11080,774000,4,2.75,186.7335563,650.3158677,0
11081,368888,3,1.5,138.4243776,1132.107023,0
11082,339500,4,2.5,179.301375,730.3976217,0
11083,344950,4,1.75,208.1010777,696.7670011,0
11084,450000,3,2,215.533259,1643.255295,0
11085,814950,4,2.75,277.7777778,615.5704199,0
11086,299900,4,2.5,204.384987,532.3299889,0
11087,315000,3,2,139.3534002,727.2389446,0
11088,880000,3,1.75,358.6027499,836.1204013,0
11089,195000,3,1.5,132.8502415,483.0917874,0
11090,910000,5,2.75,348.3835006,769.137867,0
11091,540000,5,2.5,287.9970271,946.5811966,0
11092,306000,3,2.5,173.7272389,545.7079153,0
11093,272000,4,2.25,189.5206243,706.0572278,0
11094,1295000,5,3.5,343.7383872,790.040877,0
11095,450000,3,1.75,292.6421405,860.0891862,0
11096,450000,3,2.5,184.875511,1188.498699,0
11097,310000,4,1,161.6499443,1028.892605,0
11098,530000,2,2.25,193.236715,1048.402081,0
11099,435000,4,2.5,191.3786696,940.6354515,0
11100,485000,3,2,147.7146042,1042.549238,0
11101,690000,3,1.5,163.5079896,371.6090673,0
11102,305000,4,2.5,150.5016722,371.6090673,0
11103,300000,3,1.75,112.4117428,650.3158677,0
11104,289950,4,3,189.5206243,469.1564474,0
11105,575000,3,2.5,210.8881457,891.8617614,0
11106,1820000,4,4.5,616.8710517,4954.477889,0
11107,219000,3,1.5,98.47640282,891.8617614,0
11108,265000,4,3,180.2303976,759.0115199,0
11109,1105000,5,3.25,285.2099591,464.5113341,0
11110,200000,3,1,86.39910814,705.1282051,0
11111,545000,4,2.75,202.5269417,787.8112226,0
11112,378000,3,2.5,197.8818283,780.7506503,0
11113,388000,2,1.75,74.32181345,445.9308807,0
11114,425000,4,2.25,204.384987,778.892605,0
11115,536000,2,1.5,104.9795615,69.30509104,0
11116,1175000,3,2.5,183.0174656,2153.474545,1
11117,629950,3,2.5,156.0758082,150.5016722,0
11118,465000,4,1.75,136.5663322,497.0271275,0
11119,545000,4,2.25,222.0364177,3763.470829,0
11120,592000,4,2.5,213.6752137,1037.253809,0
11121,446000,4,2,211.8171683,4059.085842,0
11122,375000,3,2.5,123.5600149,75.80824972,0
11123,632500,5,2.5,245.2619844,659.2344853,0
11124,459950,4,1.75,225.7525084,905.5183946,0
11125,485000,4,2.5,229.468599,3258.361204,0
11126,255000,3,1,133.7792642,1052.582683,0
11127,251750,3,2,122.6309922,668.8963211,0
11128,725000,3,2.5,261.0553698,585.2842809,0
11129,460000,3,3.25,127.2761055,110.9253066,0
11130,625000,3,2.5,185.8045336,589.0932739,0
11131,530000,3,1.75,183.9464883,628.0193237,0
11132,394950,3,2.5,190.449647,759.1973244,0
11133,324950,4,1.75,215.533259,858.4169454,0
11134,330000,3,2.25,182.088443,184.4109996,0
11135,220000,4,1.75,177.4433296,759.1044221,0
11136,685000,3,3.25,188.5916016,1028.428094,0
11137,500000,3,2.25,205.3140097,713.4894091,0
11138,368000,4,2.75,242.4749164,875.696767,0
11139,825000,3,2.25,234.1137124,740.8955779,0
11140,660000,6,1.75,170.9401709,257.7108881,0
11141,253000,3,1.75,145.8565589,688.9632107,0
11142,392500,4,2.75,222.9654404,1850.891862,0
11143,605000,3,1.75,179.301375,501.6722408,0
11144,215000,3,1,107.7666295,964.6971386,0
11145,650000,4,2.5,261.9843924,1393.534002,0
11146,877500,4,2,284.2809365,743.2181345,0
11147,232500,3,1,122.6309922,785.0241546,0
11148,234000,2,2,111.4827202,336.6778149,0
11149,380000,3,1.75,144.9275362,9671.869194,0
11150,420000,5,2.25,285.2099591,5948.810851,0
11151,399950,3,1,96.61835749,891.8617614,0
11152,256750,3,2.5,184.875511,835.2842809,0
11153,535000,3,2.5,157.0048309,894.2772204,0
11154,515000,3,2,168.1531029,254.3664065,0
11155,770000,4,1.75,234.1137124,784.2809365,0
11156,256000,3,2.5,145.8565589,475.0092902,0
11157,489900,3,1,156.0758082,827.7591973,0
11158,165000,3,1.5,116.1278335,668.8963211,0
11159,220000,3,1.5,118.9149015,719.2493497,0
11160,575000,4,2.5,429.2084727,1931.716834,0
11161,375000,3,2.5,146.7855816,531.8654775,0
11162,422250,3,1.75,153.2887402,663.7866964,0
11163,420000,3,1.75,154.2177629,891.8617614,0
11164,608000,4,2.5,223.894463,663.3221851,0
11165,620000,3,2.25,159.7918989,371.6090673,0
11166,850000,3,2.5,289.8550725,1152.545522,0
11167,463000,4,2.5,248.9780751,922.3337049,0
11168,750000,5,1.75,245.2619844,1234.671126,1
11169,1070000,3,3.25,346.5254552,1232.255667,0
11170,290000,3,2,157.9338536,603.6789298,0
11171,525000,4,1.75,211.8171683,553.604608,0
11172,319000,3,2.25,113.3407655,276.8487551,0
11173,592500,6,4.5,325.1579339,790.040877,0
11174,350000,3,2.5,186.7335563,1328.316611,0
11175,454900,3,1.75,197.8818283,908.1196581,0
11176,272000,4,2.25,167.2240803,837.7926421,0
11177,357500,3,1,99.40542549,940.6354515,0
11178,285000,3,1.75,94.76031215,464.5113341,0
11179,280000,4,2,148.6436269,637.4024526,0
11180,477000,4,1.5,128.2051282,724.6376812,0
11181,750000,3,2.25,303.7904125,15607.58082,0
11182,595000,4,2.5,195.0947603,290.3195838,0
11183,525000,3,2.25,196.023783,264.7714604,0
11184,319000,3,1.75,152.3597176,4960.981048,0
11185,225000,3,2,122.6309922,526.2913415,0
11186,485000,4,2.5,224.8234857,985.042735,0
11187,341000,3,1,129.1341509,447.2315124,0
11188,674000,3,3.25,215.533259,626.5328874,0
11189,442250,3,2.5,201.597919,758.9186176,0
11190,591000,4,2.25,251.7651431,3547.008547,0
11191,276000,3,2,134.7082869,829.4314381,0
11192,394000,3,2.5,127.2761055,408.769974,0
11193,355000,3,2.5,168.1531029,296.5440357,0
11194,260000,3,2.5,131.9212189,1379.598662,0
11195,300000,3,2.75,194.1657376,893.7198068,0
11196,310000,3,2.75,194.1657376,893.7198068,0
11197,209000,3,1,123.5600149,641.025641,0
11198,344950,3,2,123.5600149,689.2419175,0
11199,230000,5,2,177.4433296,668.8963211,0
11200,336950,3,1.75,214.6042363,713.4894091,0
11201,700000,3,2.75,232.255667,685.4329246,0
11202,230000,3,2,121.7019695,681.1594203,0
11203,443500,4,2.5,189.5206243,2023.504274,0
11204,471000,4,2.5,189.5206243,2023.504274,0
11205,595000,3,2.25,222.9654404,1514.399851,0
11206,470000,3,1,130.0631735,456.5217391,0
11207,600000,4,1.75,157.9338536,724.6376812,0
11208,1381000,4,3.75,293.5711631,884.8940914,0
11209,427800,3,1.75,124.4890375,1230.118915,0
11210,445000,4,2,136.5663322,779.9145299,0
11211,382000,3,1.75,166.2950576,713.3965069,0
11212,577000,3,1.5,144.9275362,1881.363805,0
11213,427000,3,2.5,243.4039391,10076.55147,0
11214,255000,3,1,146.7855816,762.3560015,0
11215,240000,3,1,101.2634708,929.0226682,0
11216,1234580,5,3.25,301.0033445,608.6027499,0
11217,435000,4,1.75,234.1137124,668.8963211,0
11218,1450000,3,1.75,207.172055,1256.874768,0
11219,425000,4,3,225.7525084,511.148272,0
11220,393000,2,1,94.76031215,390.1895206,0
11221,264950,4,1,168.1531029,696.7670011,0
11222,746500,4,2.5,321.4418432,901.0590858,0
11223,450000,3,1,187.662579,752.5083612,0
11224,229950,3,2,130.9921962,693.608324,0
11225,425000,2,1,69.67670011,371.6090673,0
11226,2555000,4,2.5,492.3820141,2435.061315,1
11227,1400000,4,3.5,406.9119287,6188.498699,0
11228,753000,3,2.25,212.746191,840.4868079,0
11229,310000,2,1,66.88963211,534.1880342,0
11230,395000,2,1,111.4827202,558.7142326,0
11231,725000,3,2.5,243.4039391,2666.573764,0
11232,295000,4,3,196.9528056,710.7023411,0
11233,225000,3,1.75,146.7855816,819.3979933,0
11234,1699000,3,3.25,386.47343,3265.793385,0
11235,431000,3,2.25,170.0111483,820.4199182,0
11236,358500,3,2.5,185.8045336,748.5135637,0
11237,595000,2,1,91.04422148,334.4481605,0
11238,468000,4,2.5,282.4228911,1921.404682,0
11239,260000,4,1,161.6499443,752.5083612,0
11240,375000,3,2,134.7082869,678.1865478,0
11241,295000,3,2.5,144.9275362,390.1895206,0
11242,403900,4,2.5,190.449647,827.6662951,0
11243,269950,3,1.75,163.5079896,1191.285767,0
11244,640000,3,3.5,161.6499443,183.481977,0
11245,221000,3,1,84.5410628,816.518023,0
11246,255000,3,1.75,157.9338536,699.7398737,0
11247,300000,4,2.5,243.4039391,415.1802304,0
11248,270000,3,2.25,139.3534002,688.4057971,0
11249,575000,4,1.75,151.4306949,534.1880342,0
11250,246900,3,1.5,127.2761055,910.4422148,0
11251,635000,2,2.5,129.1341509,105.165366,0
